,curr_iteration,loss,viol,best_loss,temp,accept,move_gen,move_type,move_target,move_dur,elapsed,retry
268,8,16.3908978869,0,,0.456010746108,,propose_addition,,,0.0319025000026,0.562956291,
269,9,16.3908978869,0,,0.360335296162,,propose_addition,,,0.0318817919979,0.594926540998,
270,10,16.3908978869,0,,0.284733477814,,propose_addition,,,0.0309459579985,0.625966874999,
271,11,16.3908978869,0,,0.22499364967,,propose_addition,,,0.0309986250031,0.657060499998,
272,12,16.3908978869,0,,0.177787813292,,propose_addition,,,0.0782158750008,0.735372208001,
273,13,16.3908978869,0,,0.140486216396,,propose_addition,,,0.0311780000011,0.766666083,
274,14,16.3908978869,0,,0.111010854073,,propose_addition,,,0.0316229579985,0.798386540999,
275,15,16.3908978869,0,,0.0877197068729,,propose_addition,,,0.0308752499986,0.829395624998,
276,16,16.3908978869,0,,0.0693152668552,,propose_addition,,,0.0311472499998,0.860657458001,
277,17,16.3908978869,0,,0.0547722557505,,propose_addition,,,0.0315341669993,0.892307415997,
278,18,16.3908978869,0,,0.0432805085533,,propose_addition,,,0.0309087499991,0.923331540998,
279,19,16.3908978869,0,,0.0341998406851,,propose_addition,,,0.0312809579991,0.954716041,
280,20,16.3908978869,0,,0.0270243844628,,propose_addition,,,0.0310899159995,0.985929957998,
281,21,16.3908978869,0,,0.0213544081189,,propose_addition,,,0.0318084579994,1.01787925,
282,22,16.3908978869,0,,0.0168740474639,,propose_addition,,,0.0314455830012,1.049471833,
283,23,16.3908978869,0,,0.0133337096598,,propose_translate,,,0.000275209000392,1.049863333,
284,24,16.3908978869,0,,0.0105361688518,,propose_addition,,,0.0313483329992,1.081272916,
285,25,16.3908978869,0,,0.00832557907026,,propose_translate,,,0.000272165998467,1.081644708,
286,26,16.3908978869,0,,0.00657879233243,,propose_addition,,,0.0312527499991,1.112953833,
287,27,16.3908978869,0,,0.00519849828919,,propose_addition,,,0.0311453750001,1.144209666,
288,28,16.3908978869,0,,0.00410780324065,,propose_addition,,,0.0313785830003,1.175701125,
289,29,16.3908978869,0,,0.00324594652632,,propose_rotate,,,0.000274750000244,1.176083791,
290,30,16.3908978869,0,,0.00256491565796,,propose_addition,,,0.0313037919987,1.207446791,
291,31,16.3908978869,0,,0.00202677163012,,propose_addition,,,0.0318172080006,1.239392083,
292,32,16.3908978869,0,,0.0016015354064,,propose_addition,,,0.0313377079983,1.270844125,
293,33,16.3908978869,0,,0.0012655178412,,propose_addition,,,0.0313587090022,1.302311083,
294,34,16.3908978869,0,,0.001,,propose_reinit_pose,,,0.00027133399999,1.302690666,
295,35,16.3908978869,0,,0.001,,propose_addition,,,0.0312462090005,1.333994083,
296,36,16.3908978869,0,,0.001,,propose_rotate,,,0.00026733300183,1.334373791,
297,37,16.3908978869,0,,0.001,,propose_translate,,,0.000237833999563,1.334670333,
298,38,16.3908978869,0,,0.001,,propose_translate,,,0.000241000001552,1.334961875,
299,39,16.3908978869,0,,0.001,,propose_reinit_pose,,,0.000238084001467,1.335248541,
300,0,16.3908978869,0,,3.0,,propose_addition,,,0.0321135419981,0.368804416998,
301,1,16.3908978869,0,,2.37057108349,,propose_reinit_pose,,,0.000261582998064,0.369203374998,
302,2,16.3908978869,0,,1.87320242063,,propose_addition,,,0.0322931659975,0.401555124998,
303,3,16.3908978869,0,,1.48018649729,,propose_addition,,,0.0322072500021,0.433879458997,
304,4,16.3908978869,0,,1.16962910289,,propose_addition,,,0.0320980830002,0.466080624999,
305,5,16.3908978869,0,,0.92422964324,,propose_addition,,,0.0322838749998,0.498465749999,
306,6,16.3908978869,0,,0.730317355591,,propose_addition,,,0.0321979580003,0.530771291997,
307,7,16.3908978869,0,,0.577089734979,,propose_addition,,,0.0318282500011,0.562729292,
308,8,16.3908978869,0,,0.456010746108,,propose_addition,,,0.031744666001,0.594582209,
309,9,16.3908978869,0,,0.360335296162,,propose_addition,,,0.0308031250024,0.625487333997,
310,10,16.3908978869,0,,0.284733477814,,propose_addition,,,0.0309741669989,0.656565041998,
311,11,16.3908978869,0,,0.22499364967,,propose_addition,,,0.0307186669997,0.687407041998,
312,12,16.3908978869,0,,0.177787813292,,propose_addition,,,0.0308186250004,0.718327374998,
313,13,16.3908978869,0,,0.140486216396,,propose_addition,,,0.0307065829984,0.749139208998,
314,14,16.3908978869,0,,0.111010854073,,propose_addition,,,0.0306928339996,0.779929583998,
315,15,16.3908978869,0,,0.0877197068729,,propose_addition,,,0.0314485420022,0.811469417,
316,16,16.3908978869,0,,0.0693152668552,,propose_addition,,,0.0310952500004,0.842692708997,
317,17,16.3908978869,0,,0.0547722557505,,propose_addition,,,0.0312199170003,0.874023375,
318,18,16.3908978869,0,,0.0432805085533,,propose_addition,,,0.0311137079989,0.905241666998,
319,19,16.3908978869,0,,0.0341998406851,,propose_addition,,,0.0310718340006,0.936422791998,
320,20,16.3908978869,0,,0.0270243844628,,propose_addition,,,0.0310493750003,0.967575374998,
321,21,16.3908978869,0,,0.0213544081189,,propose_translate,,,0.000265540998953,0.967978291999,
322,22,16.3908978869,0,,0.0168740474639,,propose_addition,,,0.0311537499983,0.999188958998,
323,23,16.3908978869,0,,0.0133337096598,,propose_reinit_pose,,,0.000266083003226,0.999548583997,
324,24,16.3908978869,0,,0.0105361688518,,propose_addition,,,0.0326848330005,1.032288417,
325,25,16.3908978869,0,,0.00832557907026,,propose_reinit_pose,,,0.000313332999212,1.032771,
326,26,16.3908978869,0,,0.00657879233243,,propose_addition,,,0.0338005829981,1.06664925,
327,27,16.3908978869,0,,0.00519849828919,,propose_translate,,,0.000308916001813,1.067132417,
328,28,16.3908978869,0,,0.00410780324065,,propose_addition,,,0.0381649590017,1.105369459,
329,29,16.3908978869,0,,0.00324594652632,,propose_rotate,,,0.000311292002152,1.105870875,
330,30,16.3908978869,0,,0.00256491565796,,propose_addition,,,0.0347430410002,1.140686792,
331,31,16.3908978869,0,,0.00202677163012,,propose_relation_plane_change,,,0.000408957999753,1.141365459,
332,32,16.3908978869,0,,0.0016015354064,,propose_relation_plane_change,,,0.000559374999284,1.14200275,
333,33,16.3908978869,0,,0.0012655178412,,propose_addition,,,0.0338381660004,1.175926292,
334,34,16.3908978869,0,,0.001,,propose_translate,,,0.000284374997136,1.176376167,
335,35,16.3908978869,0,,0.001,,propose_addition,,,0.0331858749996,1.209630167,
336,36,16.3908978869,0,,0.001,,propose_relation_plane_change,,,0.000325917000737,1.210112459,
337,37,16.3908978869,0,,0.001,,propose_addition,,,0.0342632920001,1.24444425,
338,38,16.3908978869,0,,0.001,,propose_rotate,,,0.00029962500048,1.244905417,
339,39,16.3908978869,0,,0.001,,propose_translate,,,0.000246083000093,1.24521975,
340,0,16.3908978869,0,,3.0,,propose_addition,,,0.0323190829986,0.392019833002,
341,1,16.3908978869,0,,2.37057108349,,propose_addition,,,0.0328957499987,0.425119083,
342,2,16.3908978869,0,,1.87320242063,,propose_addition,,,0.0323407079995,0.457592250001,
343,3,16.3908978869,0,,1.48018649729,,propose_addition,,,0.0322765830024,0.489995833002,
344,4,16.3908978869,0,,1.16962910289,,propose_addition,,,0.0328975830016,0.523047958002,
345,5,16.3908978869,0,,0.92422964324,,propose_addition,,,0.0333067499996,0.556514625001,
346,6,16.3908978869,0,,0.730317355591,,propose_reinit_pose,,,0.000297040998703,0.556947166002,
347,7,16.3908978869,0,,0.577089734979,,propose_addition,,,0.0328964580003,0.589912791002,
348,8,16.3908978869,0,,0.456010746108,,propose_addition,,,0.0327275830023,0.622760124999,
349,9,16.3908978869,0,,0.360335296162,,propose_addition,,,0.0328866669988,0.655771500002,
350,10,16.3908978869,0,,0.284733477814,,propose_addition,,,0.0310565830005,0.686975125001,
351,11,16.3908978869,0,,0.22499364967,,propose_addition,,,0.0320393750007,0.719144499999,
352,12,16.3908978869,0,,0.177787813292,,propose_addition,,,0.0319914169995,0.751287166,
353,13,16.3908978869,0,,0.140486216396,,propose_addition,,,0.0314293750016,0.782834624999,
354,14,16.3908978869,0,,0.111010854073,,propose_addition,,,0.0323145000002,0.815258375002,
355,15,16.3908978869,0,,0.0877197068729,,propose_deletion,,,0.0311447499989,0.846552750001,
356,16,16.3908978869,0,,0.0693152668552,,propose_addition,,,0.0317721249994,0.878475541002,
357,17,16.3908978869,0,,0.0547722557505,,propose_translate,,,0.000278208000964,0.878881041001,
358,18,16.3908978869,0,,0.0432805085533,,propose_addition,,,0.0310060420015,0.909945708001,
359,19,16.3908978869,0,,0.0341998406851,,propose_addition,,,0.031524957998,0.941579208,
360,20,16.3908978869,0,,0.0270243844628,,propose_addition,,,0.0314169159974,0.973128375001,
361,21,16.3908978869,0,,0.0213544081189,,propose_relation_plane_change,,,0.000339292000717,0.973640625001,
362,22,16.3908978869,0,,0.0168740474639,,propose_addition,,,0.0319962499998,1.005705666,
363,23,16.3908978869,0,,0.0133337096598,,propose_reinit_pose,,,0.000280291998934,1.006096041,
364,24,16.3908978869,0,,0.0105361688518,,propose_addition,,,0.032168083002,1.038322208,
365,25,16.3908978869,0,,0.00832557907026,,propose_addition,,,0.0312182080015,1.069646333,
366,26,16.3908978869,0,,0.00657879233243,,propose_addition,,,0.0312997500005,1.101044625,
367,27,16.3908978869,0,,0.00519849828919,,propose_addition,,,0.0310295829986,1.132190541,
368,28,16.3908978869,0,,0.00410780324065,,propose_rotate,,,0.000278333998722,1.132602666,
369,29,16.3908978869,0,,0.00324594652632,,propose_addition,,,0.0312571670001,1.163925958,
370,30,16.3908978869,0,,0.00256491565796,,propose_addition,,,0.0312037080002,1.195255375,
371,31,16.3908978869,0,,0.00202677163012,,propose_relation_plane_change,,,0.000307875001454,1.195681041,
372,32,16.3908978869,0,,0.0016015354064,,propose_addition,,,0.0308755000005,1.226618541,
373,33,16.3908978869,0,,0.0012655178412,,propose_addition,,,0.0308583330007,1.257575166,
374,34,16.3908978869,0,,0.001,,propose_relation_plane_change,,,0.000304332999804,1.25797975,
375,35,16.3908978869,0,,0.001,,propose_translate,,,0.000234874998569,1.258272708,
376,36,16.3908978869,0,,0.001,,propose_relation_plane_change,,,0.000267208000878,1.258591416,
377,37,16.3908978869,0,,0.001,,propose_reinit_pose,,,0.000232999998843,1.258873833,
378,38,16.3908978869,0,,0.001,,propose_reinit_pose,,,0.000232333000895,1.259153375,
379,39,16.3908978869,0,,0.001,,propose_translate,,,0.000227874999837,1.259428583,
380,0,16.3908978869,0,,3.0,,propose_addition,,,0.0324190419997,0.368681084001,
381,1,16.3908978869,0,,2.37057108349,,propose_addition,,,0.0319889159982,0.400806959002,
382,2,16.3908978869,0,,1.87320242063,,propose_addition,,,0.0325746250019,0.433484375,
383,3,16.3908978869,0,,1.48018649729,,propose_addition,,,0.032501791,0.466124041999,
384,4,16.3908978869,0,,1.16962910289,,propose_relation_plane_change,,,0.000333791998855,0.4665905,
385,5,16.3908978869,0,,0.92422964324,,propose_addition,,,0.0324049580013,0.499058666999,
386,6,16.3908978869,0,,0.730317355591,,propose_reinit_pose,,,0.000291416999971,0.499470041999,
387,7,16.3908978869,0,,0.577089734979,,propose_deletion,,,0.0314834170022,0.531012334002,
388,8,16.3908978869,0,,0.456010746108,,propose_addition,,,0.0324346249981,0.563565042001,
389,9,16.3908978869,0,,0.360335296162,,propose_deletion,,,0.0312286669978,0.594897584,
390,10,16.3908978869,0,,0.284733477814,,propose_addition,,,0.0331330830013,0.628145750001,
391,11,16.3908978869,0,,0.22499364967,,propose_addition,,,0.0332382919987,0.661551834,
392,12,16.3908978869,0,,0.177787813292,,propose_addition,,,0.0325254579984,0.694243417001,
393,13,16.3908978869,0,,0.140486216396,,propose_addition,,,0.0325129589983,0.726936209001,
394,14,16.3908978869,0,,0.111010854073,,propose_resample,,,0.000345499996911,0.727415292,
395,15,16.3908978869,0,,0.0877197068729,,propose_addition,,,0.0326925410009,0.760170625003,
396,16,16.3908978869,0,,0.0693152668552,,propose_addition,,,0.0966976669988,0.856992834,
397,17,16.3908978869,0,,0.0547722557505,,propose_addition,,,0.0321140839987,0.889250125001,
398,18,16.3908978869,0,,0.0432805085533,,propose_translate,,,0.000278583000181,0.889664334001,
399,19,16.3908978869,0,,0.0341998406851,,propose_addition,,,0.0319334170017,0.921659625001,
400,20,16.3908978869,0,,0.0270243844628,,propose_addition,,,0.0318473330008,0.953638875002,
401,21,16.3908978869,0,,0.0213544081189,,propose_addition,,,0.0317345000003,0.985564334002,
402,22,16.3908978869,0,,0.0168740474639,,propose_addition,,,0.0316590420007,1.017328,
403,23,16.3908978869,0,,0.0133337096598,,propose_addition,,,0.0313962079999,1.048844959,
404,24,16.3908978869,0,,0.0105361688518,,propose_addition,,,0.0314909999979,1.080444042,
405,25,16.3908978869,0,,0.00832557907026,,propose_rotate,,,0.000279042000329,1.080845709,
406,26,16.3908978869,0,,0.00657879233243,,propose_addition,,,0.0316763749979,1.112585625,
407,27,16.3908978869,0,,0.00519849828919,,propose_addition,,,0.031491624999,1.144176959,
408,28,16.3908978869,0,,0.00410780324065,,propose_addition,,,0.032030082999,1.176305959,
409,29,16.3908978869,0,,0.00324594652632,,propose_addition,,,0.032002750002,1.208426209,
410,30,16.3908978869,0,,0.00256491565796,,propose_addition,,,0.0317538330019,1.240305917,
411,31,16.3908978869,0,,0.00202677163012,,propose_addition,,,0.0315933329985,1.272034417,
412,32,16.3908978869,0,,0.0016015354064,,propose_addition,,,0.0315828750026,1.303741834,
413,33,16.3908978869,0,,0.0012655178412,,propose_addition,,,0.0312622079982,1.335120584,
414,34,16.3908978869,0,,0.001,,propose_rotate,,,0.000282458000584,1.335504334,
415,35,16.3908978869,0,,0.001,,propose_translate,,,0.000241458001256,1.335801542,
416,36,16.3908978869,0,,0.001,,propose_addition,,,0.0312310000008,1.367082209,
417,37,16.3908978869,0,,0.001,,propose_translate,,,0.000271833003353,1.367442042,
418,38,16.3908978869,0,,0.001,,propose_translate,,,0.000242624999373,1.367738834,
419,39,16.3908978869,0,,0.001,,propose_reinit_pose,,,0.000241958998231,1.368028792,
420,0,16.3908978869,0,,3.0,,propose_addition,,,0.0324907089998,0.372427458999,
421,1,16.3908978869,0,,2.37057108349,,propose_addition,,,0.0327682499992,0.405330500002,
422,2,16.3908978869,0,,1.87320242063,,propose_addition,,,0.0325704589995,0.438052209,
423,3,16.3908978869,0,,1.48018649729,,propose_addition,,,0.0324351249983,0.470608916999,
424,4,16.3908978869,0,,1.16962910289,,propose_addition,,,0.0326042500019,0.503320749998,
425,5,16.3908978869,0,,0.92422964324,,propose_addition,,,0.0323831250025,0.535805791998,
426,6,16.3908978869,0,,0.730317355591,,propose_addition,,,0.0323927909994,0.568293417,
427,7,16.3908978869,0,,0.577089734979,,propose_addition,,,0.0324936669967,0.600880167,
428,8,16.3908978869,0,,0.456010746108,,propose_addition,,,0.0317893329993,0.632793875,
429,9,16.3908978869,0,,0.360335296162,,propose_addition,,,0.0311919590022,0.664155792001,
430,10,16.3908978869,0,,0.284733477814,,propose_addition,,,0.0309878340013,0.695252500002,
431,11,16.3908978869,0,,0.22499364967,,propose_addition,,,0.0309752920002,0.726328249999,
432,12,16.3908978869,0,,0.177787813292,,propose_addition,,,0.0308561250022,0.757280999998,
433,13,16.3908978869,0,,0.140486216396,,propose_addition,,,0.030882957999,0.788259917001,
434,14,16.3908978869,0,,0.111010854073,,propose_addition,,,0.0316622499995,0.820010333999,
435,15,16.3908978869,0,,0.0877197068729,,propose_addition,,,0.0313756670002,0.85151475,
436,16,16.3908978869,0,,0.0693152668552,,propose_relation_plane_change,,,0.000312332998874,0.851932583999,
437,17,16.3908978869,0,,0.0547722557505,,propose_translate,,,0.000244874998316,0.852234624999,
438,18,16.3908978869,0,,0.0432805085533,,propose_addition,,,0.0310855839998,0.883371667001,
439,19,16.3908978869,0,,0.0341998406851,,propose_addition,,,0.0312016659991,0.914666459001,
440,20,16.3908978869,0,,0.0270243844628,,propose_addition,,,0.0310122910014,0.945781292001,
441,21,16.3908978869,0,,0.0213544081189,,propose_addition,,,0.0310145410003,0.976926874999,
442,22,16.3908978869,0,,0.0168740474639,,propose_addition,,,0.031342708,1.008358667,
443,23,16.3908978869,0,,0.0133337096598,,propose_addition,,,0.0315573749976,1.040032709,
444,24,16.3908978869,0,,0.0105361688518,,propose_addition,,,0.0313468329987,1.071493334,
445,25,16.3908978869,0,,0.00832557907026,,propose_addition,,,0.0310192910001,1.102611292,
446,26,16.3908978869,0,,0.00657879233243,,propose_addition,,,0.0309366250003,1.133636875,
447,27,16.3908978869,0,,0.00519849828919,,propose_addition,,,0.0309612500023,1.164687542,
448,28,16.3908978869,0,,0.00410780324065,,propose_addition,,,0.0314238749997,1.19619975,
449,29,16.3908978869,0,,0.00324594652632,,propose_relation_plane_change,,,0.000321041999996,1.196654667,
450,30,16.3908978869,0,,0.00256491565796,,propose_relation_plane_change,,,0.000285083002382,1.197005334,
451,31,16.3908978869,0,,0.00202677163012,,propose_addition,,,0.0315015419983,1.228561875,
452,32,16.3908978869,0,,0.0016015354064,,propose_relation_plane_change,,,0.000303583001369,1.228961417,
453,33,16.3908978869,0,,0.0012655178412,,propose_addition,,,0.0314912909998,1.260509917,
454,34,16.3908978869,0,,0.001,,propose_translate,,,0.000266375001956,1.2608655,
455,35,16.3908978869,0,,0.001,,propose_reinit_pose,,,0.000236915999267,1.261157167,
456,36,16.3908978869,0,,0.001,,propose_reinit_pose,,,0.000240125002165,1.261446542,
457,37,16.3908978869,0,,0.001,,propose_reinit_pose,,,0.000233916001889,1.261729042,
458,38,16.3908978869,0,,0.001,,propose_relation_plane_change,,,0.000280042000668,1.262057,
459,39,16.3908978869,0,,0.001,,propose_translate,,,0.000240584002313,1.262346625,
460,0,16.3908978869,0,,3.0,,propose_addition,,,0.0325879169977,0.368695665999,
461,1,16.3908978869,0,,2.37057108349,,propose_addition,,,0.0323292499997,0.401160165999,
462,2,16.3908978869,0,,1.87320242063,,propose_relation_plane_change,,,0.000317041998642,0.401602582999,
463,3,16.3908978869,0,,1.48018649729,,propose_addition,,,0.0328622080015,0.434523083,
464,4,16.3908978869,0,,1.16962910289,,propose_deletion,,,0.0313357080013,0.465989790999,
465,5,16.3908978869,0,,0.92422964324,,propose_addition,,,0.0324338329992,0.498533457998,
466,6,16.3908978869,0,,0.730317355591,,propose_addition,,,0.0325025419988,0.531128415998,
467,7,16.3908978869,0,,0.577089734979,,propose_reinit_pose,,,0.00027983399923,0.531503457998,
468,8,16.3908978869,0,,0.456010746108,,propose_deletion,,,0.031451625,0.563008457997,
469,9,16.3908978869,0,,0.360335296162,,propose_addition,,,0.0327164999981,0.595845790998,
470,10,16.3908978869,0,,0.284733477814,,propose_relation_plane_change,,,0.000315875000524,0.596268333,
471,11,16.3908978869,0,,0.22499364967,,propose_addition,,,0.0315095000005,0.627832957998,
472,12,16.3908978869,0,,0.177787813292,,propose_addition,,,0.0316909169997,0.659609040998,
473,13,16.3908978869,0,,0.140486216396,,propose_addition,,,0.031583,0.691321457998,
474,14,16.3908978869,0,,0.111010854073,,propose_addition,,,0.0310742910006,0.722520332998,
475,15,16.3908978869,0,,0.0877197068729,,propose_addition,,,0.0313010419995,0.753924207998,
476,16,16.3908978869,0,,0.0693152668552,,propose_addition,,,0.0310487500028,0.785093874998,
477,17,16.3908978869,0,,0.0547722557505,,propose_addition,,,0.0310901250014,0.816292583,
478,18,16.3908978869,0,,0.0432805085533,,propose_addition,,,0.0310241660009,0.847416832999,
479,19,16.3908978869,0,,0.0341998406851,,propose_addition,,,0.0309814169996,0.878493875,
480,20,16.3908978869,0,,0.0270243844628,,propose_rotate,,,0.000277916999039,0.878867040999,
481,21,16.3908978869,0,,0.0213544081189,,propose_addition,,,0.0310183340007,0.909980916,
482,22,16.3908978869,0,,0.0168740474639,,propose_relation_plane_change,,,0.00030075000177,0.910369290999,
483,23,16.3908978869,0,,0.0133337096598,,propose_relation_plane_change,,,0.000275457998214,0.910698749998,
484,24,16.3908978869,0,,0.0105361688518,,propose_addition,,,0.031533207999,0.942282374999,
485,25,16.3908978869,0,,0.00832557907026,,propose_translate,,,0.000267499999609,0.942664415998,
486,26,16.3908978869,0,,0.00657879233243,,propose_addition,,,0.0315735000004,0.974298416,
487,27,16.3908978869,0,,0.00519849828919,,propose_addition,,,0.0310126250006,1.005411041,
488,28,16.3908978869,0,,0.00410780324065,,propose_rotate,,,0.000266541999736,1.00577025,
489,29,16.3908978869,0,,0.00324594652632,,propose_relation_plane_change,,,0.000281374999759,1.006105916,
490,30,16.3908978869,0,,0.00256491565796,,propose_reinit_pose,,,0.000238291999267,1.006394458,
491,31,16.3908978869,0,,0.00202677163012,,propose_addition,,,0.0309960830018,1.037438083,
492,32,16.3908978869,0,,0.0016015354064,,propose_translate,,,0.00026295799762,1.037788083,
493,33,16.3908978869,0,,0.0012655178412,,propose_addition,,,0.031320500002,1.069159666,
494,34,16.3908978869,0,,0.001,,propose_addition,,,0.0314933750014,1.100754208,
495,35,16.3908978869,0,,0.001,,propose_translate,,,0.000269041996944,1.101116916,
496,36,16.3908978869,0,,0.001,,propose_reinit_pose,,,0.000235875002545,1.101409625,
497,37,16.3908978869,0,,0.001,,propose_reinit_pose,,,0.000237791999098,1.101698333,
498,38,16.3908978869,0,,0.001,,propose_reinit_pose,,,0.000233959002799,1.101982041,
499,39,16.3908978869,0,,0.001,,propose_rotate,,,0.000232792001043,1.102263958,
500,0,16.3908978869,0,,3.0,,propose_addition,,,0.032840459,0.375998833002,
501,1,16.3908978869,0,,2.37057108349,,propose_addition,,,0.0331556249985,0.409357249999,
502,2,16.3908978869,0,,1.87320242063,,propose_addition,,,0.0333514169979,0.442854916,
503,3,16.3908978869,0,,1.48018649729,,propose_addition,,,0.0332770830028,0.476278665999,
504,4,16.3908978869,0,,1.16962910289,,propose_addition,,,0.0334038330002,0.509826665999,
505,5,16.3908978869,0,,0.92422964324,,propose_addition,,,0.0338946250013,0.543867749999,
506,6,16.3908978869,0,,0.730317355591,,propose_addition,,,0.0333455,0.5773715,
507,7,16.3908978869,0,,0.577089734979,,propose_addition,,,0.0332617089989,0.610777500002,
508,8,16.3908978869,0,,0.456010746108,,propose_rotate,,,0.00030016600067,0.611226583002,
509,9,16.3908978869,0,,0.360335296162,,propose_deletion,,,0.0316068329994,0.642898708,
510,10,16.3908978869,0,,0.284733477814,,propose_relation_plane_change,,,0.00034987500112,0.643426958002,
511,11,16.3908978869,0,,0.22499364967,,propose_addition,,,0.0330632920013,0.676562332999,
512,12,16.3908978869,0,,0.177787813292,,propose_translate,,,0.000303000000713,0.677018165999,
513,13,16.3908978869,0,,0.140486216396,,propose_addition,,,0.0339422919969,0.711027833,
514,14,16.3908978869,0,,0.111010854073,,propose_addition,,,0.0330234159992,0.744196583,
515,15,16.3908978869,0,,0.0877197068729,,propose_relation_plane_change,,,0.000329792001139,0.744677416002,
516,16,16.3908978869,0,,0.0693152668552,,propose_addition,,,0.0326462500016,0.777386124999,
517,17,16.3908978869,0,,0.0547722557505,,propose_addition,,,0.0331043750011,0.810623083002,
518,18,16.3908978869,0,,0.0432805085533,,propose_translate,,,0.000285875001282,0.811066582999,
519,19,16.3908978869,0,,0.0341998406851,,propose_reinit_pose,,,0.000240917001065,0.811371791002,
520,20,16.3908978869,0,,0.0270243844628,,propose_addition,,,0.0330851670005,0.84450875,
521,21,16.3908978869,0,,0.0213544081189,,propose_addition,,,0.0328832499981,0.877575166,
522,22,16.3908978869,0,,0.0168740474639,,propose_addition,,,0.0925117080005,0.970223250002,
523,23,16.3908978869,0,,0.0133337096598,,propose_addition,,,0.0344379159978,1.004806625,
524,24,16.3908978869,0,,0.0105361688518,,propose_addition,,,0.0335337920005,1.038489083,
525,25,16.3908978869,0,,0.00832557907026,,propose_addition,,,0.0338663750008,1.072514291,
526,26,16.3908978869,0,,0.00657879233243,,propose_addition,,,0.0342787919981,1.106948083,
527,27,16.3908978869,0,,0.00519849828919,,propose_rotate,,,0.000290708001558,1.107393,
528,28,16.3908978869,0,,0.00410780324065,,propose_reinit_pose,,,0.000244292001298,1.107701916,
529,29,16.3908978869,0,,0.00324594652632,,propose_translate,,,0.000240500001382,1.107993583,
530,30,16.3908978869,0,,0.00256491565796,,propose_relation_plane_change,,,0.00029558299866,1.108336875,
531,31,16.3908978869,0,,0.00202677163012,,propose_addition,,,0.0336400420019,1.14202575,
532,32,16.3908978869,0,,0.0016015354064,,propose_reinit_pose,,,0.000291207998089,1.14246675,
533,33,16.3908978869,0,,0.0012655178412,,propose_addition,,,0.0338479999991,1.176375375,
534,34,16.3908978869,0,,0.001,,propose_translate,,,0.000290291998681,1.176815125,
535,35,16.3908978869,0,,0.001,,propose_addition,,,0.0327039580006,1.209583125,
536,36,16.3908978869,0,,0.001,,propose_rotate,,,0.000295333000395,1.210028291,
537,37,16.3908978869,0,,0.001,,propose_rotate,,,0.000254375001532,1.210346625,
538,38,16.3908978869,0,,0.001,,propose_translate,,,0.00025000000096,1.210649625,
539,39,16.3908978869,0,,0.001,,propose_addition,,,0.0325323750003,1.243231041,
540,0,16.3908978869,0,,3.0,,propose_addition,,,0.0328174159986,0.369650083001,
541,1,16.3908978869,0,,2.37057108349,,propose_deletion,,,0.0313941670029,0.401182250003,
542,2,16.3908978869,0,,1.87320242063,,propose_relation_plane_change,,,0.000321500003338,0.401634292,
543,3,16.3908978869,0,,1.48018649729,,propose_deletion,,,0.0313936669991,0.433087333,
544,4,16.3908978869,0,,1.16962910289,,propose_addition,,,0.0323544159983,0.465540167002,
545,5,16.3908978869,0,,0.92422964324,,propose_addition,,,0.0328522089985,0.498480875001,
546,6,16.3908978869,0,,0.730317355591,,propose_deletion,,,0.0317059170011,0.530309542002,
547,7,16.3908978869,0,,0.577089734979,,propose_relation_plane_change,,,0.000330167000357,0.530759250003,
548,8,16.3908978869,0,,0.456010746108,,propose_translate,,,0.000247416999628,0.531065708001,
549,9,16.3908978869,0,,0.360335296162,,propose_relation_plane_change,,,0.000284499998088,0.531400667001,
550,10,16.3908978869,0,,0.284733477814,,propose_relation_plane_change,,,0.000282916000288,0.531732667001,
551,11,16.3908978869,0,,0.22499364967,,propose_addition,,,0.032640166999,0.564428208003,
552,12,16.3908978869,0,,0.177787813292,,propose_addition,,,0.0324923330008,0.597012667,
553,13,16.3908978869,0,,0.140486216396,,propose_addition,,,0.0317389999982,0.628849125002,
554,14,16.3908978869,0,,0.111010854073,,propose_addition,,,0.0316945420018,0.660637667002,
555,15,16.3908978869,0,,0.0877197068729,,propose_relation_plane_change,,,0.000305375000607,0.661056625002,
556,16,16.3908978869,0,,0.0693152668552,,propose_addition,,,0.0314402499971,0.692555375001,
557,17,16.3908978869,0,,0.0547722557505,,propose_addition,,,0.0313421669998,0.723990583003,
558,18,16.3908978869,0,,0.0432805085533,,propose_addition,,,0.0314504579983,0.755535167002,
559,19,16.3908978869,0,,0.0341998406851,,propose_addition,,,0.0317162920001,0.787341625,
560,20,16.3908978869,0,,0.0270243844628,,propose_addition,,,0.0313142080013,0.81874875,
561,21,16.3908978869,0,,0.0213544081189,,propose_reinit_pose,,,0.000257667001279,0.819131125001,
562,22,16.3908978869,0,,0.0168740474639,,propose_reinit_pose,,,0.00023845800024,0.819423792,
563,23,16.3908978869,0,,0.0133337096598,,propose_addition,,,0.0318584160013,0.851331000002,
564,24,16.3908978869,0,,0.0105361688518,,propose_addition,,,0.0317192500006,0.883176292002,
565,25,16.3908978869,0,,0.00832557907026,,propose_addition,,,0.0317290829989,0.915018333002,
566,26,16.3908978869,0,,0.00657879233243,,propose_addition,,,0.0318158750015,0.946934375002,
567,27,16.3908978869,0,,0.00519849828919,,propose_addition,,,0.031766250002,0.978798458,
568,28,16.3908978869,0,,0.00410780324065,,propose_addition,,,0.0316653750015,1.010565875,
